,UTC,Timestamp,Timestamp_imu,Latitude_imu,Longitude_imu
54,2025-03-25 16:10:31+00:00,1742919031.3958578,1742919031.3958578,49.38406283333333,1.069437
55,2025-03-25 16:10:32+00:00,1742919032.439939,1742919032.439939,49.38406583333333,1.0694465
56,2025-03-25 16:10:33+00:00,1742919033.560342,1742919032.439939,49.38406583333333,1.0694465
57,2025-03-25 16:10:34+00:00,1742919034.4401915,1742919033.560342,49.3840695,1.0694636666666666
58,2025-03-25 16:10:35+00:00,1742919035.381921,1742919035.381921,49.38407433333333,1.069513
59,2025-03-25 16:10:36+00:00,1742919036.4144,1742919036.4144,49.3840795,1.0695346666666667
60,2025-03-25 16:10:37+00:00,1742919037.458323,1742919037.458323,49.384086833333335,1.0695583333333334
61,2025-03-25 16:10:38+00:00,1742919038.4428873,1742919038.4428873,49.384091833333336,1.0695845
62,2025-03-25 16:10:39+00:00,1742919039.398219,1742919039.398219,49.384096,1.0696105
63,2025-03-25 16:10:40+00:00,1742919040.3918767,1742919040.3918767,49.38410066666667,1.069637
64,2025-03-25 16:10:41+00:00,1742919041.4227417,1742919041.4227417,49.3841055,1.0696606666666666
65,2025-03-25 16:10:42+00:00,1742919042.4352567,1742919042.4352567,49.384108,1.0696836666666667
66,2025-03-25 16:10:43+00:00,1742919043.4196246,1742919043.4196246,49.38410866666666,1.0697048333333332
67,2025-03-25 16:10:44+00:00,1742919044.3750713,1742919044.3750713,49.38410916666667,1.0697235
68,2025-03-25 16:10:45+00:00,1742919045.3817325,1742919045.3817325,49.384112,1.0697435
69,2025-03-25 16:10:46+00:00,1742919046.4035137,1742919046.4035137,49.38411583333333,1.0697653333333332
70,2025-03-25 16:10:47+00:00,1742919047.426438,1742919047.426438,49.38411766666667,1.069786
71,2025-03-25 16:10:48+00:00,1742919048.4884975,1742919048.4884975,49.38411983333333,1.0698085
72,2025-03-25 16:10:49+00:00,1742919049.4908586,1742919049.4908586,49.38412216666666,1.069835
73,2025-03-25 16:10:50+00:00,1742919050.4523225,1742919050.4523225,49.384124666666665,1.0698606666666666
74,2025-03-25 16:10:51+00:00,1742919051.459518,1742919051.459518,49.38412633333333,1.069881
75,2025-03-25 16:10:52+00:00,1742919052.5131755,1742919052.5131755,49.38412816666666,1.0699016666666668
76,2025-03-25 16:10:53+00:00,1742919053.5155826,1742919052.5131755,49.38412816666666,1.0699016666666668
77,2025-03-25 16:10:54+00:00,1742919054.4674108,1742919054.4674108,49.3841275,1.069945
78,2025-03-25 16:10:55+00:00,1742919055.4355876,1742919055.4355876,49.38412766666666,1.0699628333333333
79,2025-03-25 16:10:56+00:00,1742919056.4340196,1742919056.4340196,49.38412833333333,1.069982166666667
80,2025-03-25 16:10:57+00:00,1742919057.385077,1742919057.385077,49.38412833333333,1.0700008333333333
81,2025-03-25 16:10:58+00:00,1742919058.3931942,1742919058.3931942,49.38412783333333,1.0700175
82,2025-03-25 16:10:59+00:00,1742919059.400712,1742919059.400712,49.384128833333335,1.0700358333333333
83,2025-03-25 16:11:00+00:00,1742919060.4007604,1742919060.4007604,49.384130166666665,1.0700553333333334
84,2025-03-25 16:11:01+00:00,1742919061.4204023,1742919061.4204023,49.38413083333333,1.0700763333333334
85,2025-03-25 16:11:02+00:00,1742919062.3483832,1742919062.3483832,49.38413083333333,1.0700943333333333
86,2025-03-25 16:11:03+00:00,1742919063.4722865,1742919063.4722865,49.38413066666666,1.0701136666666666
87,2025-03-25 16:11:04+00:00,1742919064.5167415,1742919064.5167415,49.38413066666666,1.0701305
88,2025-03-25 16:11:05+00:00,1742919065.4711883,1742919065.4711883,49.38413233333333,1.0701466666666666
89,2025-03-25 16:11:06+00:00,1742919066.412617,1742919066.412617,49.384135,1.0701645
90,2025-03-25 16:11:07+00:00,1742919067.4370215,1742919067.4370215,49.384137333333335,1.0701813333333334
91,2025-03-25 16:11:08+00:00,1742919068.4925554,1742919068.4925554,49.38413783333333,1.0701988333333332
92,2025-03-25 16:11:09+00:00,1742919069.4336927,1742919069.4336927,49.384138,1.0702165
93,2025-03-25 16:11:10+00:00,1742919070.394986,1742919070.394986,49.3841385,1.0702291666666666
94,2025-03-25 16:11:11+00:00,1742919071.3997772,1742919071.3997772,49.3841385,1.0702431666666667
95,2025-03-25 16:11:12+00:00,1742919072.4114935,1742919072.4114935,49.384139,1.0702598333333333
96,2025-03-25 16:11:13+00:00,1742919073.4141955,1742919073.4141955,49.38414016666667,1.0702755
97,2025-03-25 16:11:14+00:00,1742919074.35107,1742919074.35107,49.38414133333333,1.0702931666666666
98,2025-03-25 16:11:15+00:00,1742919075.371712,1742919075.371712,49.38414216666666,1.0703106666666666
99,2025-03-25 16:11:16+00:00,1742919076.3832972,1742919076.3832972,49.3841415,1.070326
100,2025-03-25 16:11:17+00:00,1742919077.3937654,1742919077.3937654,49.384140333333335,1.0703418333333332
101,2025-03-25 16:11:18+00:00,1742919078.4070098,1742919078.4070098,49.384137333333335,1.0703611666666666
102,2025-03-25 16:11:19+00:00,1742919079.4173217,1742919079.4173217,49.38413783333333,1.0703793333333331
103,2025-03-25 16:11:20+00:00,1742919080.423844,1742919080.423844,49.38414216666666,1.070395
104,2025-03-25 16:11:21+00:00,1742919081.4452562,1742919081.4452562,49.38414266666667,1.070415
105,2025-03-25 16:11:22+00:00,1742919082.396561,1742919082.396561,49.3841435,1.070433
106,2025-03-25 16:11:23+00:00,1742919083.399686,1742919083.399686,49.38414633333333,1.0704506666666669
107,2025-03-25 16:11:24+00:00,1742919084.4117424,1742919084.4117424,49.38415183333333,1.0704671666666667
108,2025-03-25 16:11:25+00:00,1742919085.367406,1742919085.367406,49.38416016666667,1.0704816666666666
109,2025-03-25 16:11:26+00:00,1742919086.3685591,1742919086.3685591,49.384169666666665,1.0704943333333332
110,2025-03-25 16:11:27+00:00,1742919087.363498,1742919087.363498,49.3841805,1.0705068333333334
111,2025-03-25 16:11:28+00:00,1742919088.3628871,1742919088.3628871,49.38419133333333,1.0705193333333334
112,2025-03-25 16:11:29+00:00,1742919089.373309,1742919089.373309,49.3842035,1.0705261666666666
113,2025-03-25 16:11:30+00:00,1742919090.3738666,1742919090.3738666,49.38421833333333,1.070528666666667
114,2025-03-25 16:11:31+00:00,1742919091.396088,1742919091.396088,49.384231,1.0705223333333334
115,2025-03-25 16:11:32+00:00,1742919092.3525264,1742919092.3525264,49.38423566666667,1.0705075
116,2025-03-25 16:11:33+00:00,1742919093.3812351,1742919093.3812351,49.38423316666667,1.0704895
117,2025-03-25 16:11:34+00:00,1742919094.3876886,1742919094.3876886,49.3842285,1.0704725
118,2025-03-25 16:11:35+00:00,1742919095.3909435,1742919095.3909435,49.384225666666666,1.0704578333333332
119,2025-03-25 16:11:36+00:00,1742919096.359496,1742919096.359496,49.384225666666666,1.0704426666666669
120,2025-03-25 16:11:37+00:00,1742919097.3806517,1742919097.3806517,49.38422666666666,1.070427
121,2025-03-25 16:11:38+00:00,1742919098.433205,1742919098.433205,49.38422666666666,1.0704081666666667
122,2025-03-25 16:11:39+00:00,1742919099.404381,1742919099.404381,49.38422683333333,1.0703873333333334
123,2025-03-25 16:11:40+00:00,1742919100.447575,1742919100.447575,49.38422783333333,1.0703673333333332
124,2025-03-25 16:11:41+00:00,1742919101.3863711,1742919101.3863711,49.3842285,1.070345833333333
125,2025-03-25 16:11:42+00:00,1742919102.3817258,1742919102.3817258,49.38422783333333,1.070324
126,2025-03-25 16:11:43+00:00,1742919103.385717,1742919103.385717,49.384227333333335,1.0703036666666663
127,2025-03-25 16:11:44+00:00,1742919104.4135334,1742919104.4135334,49.38422783333333,1.070282
128,2025-03-25 16:11:45+00:00,1742919105.3877065,1742919105.3877065,49.38422666666666,1.0702603333333334
129,2025-03-25 16:11:46+00:00,1742919106.400908,1742919106.400908,49.38422666666666,1.0702365
130,2025-03-25 16:11:47+00:00,1742919107.3859668,1742919107.3859668,49.3842265,1.0702128333333334
131,2025-03-25 16:11:48+00:00,1742919108.3960972,1742919108.3960972,49.38422616666666,1.070189
132,2025-03-25 16:11:49+00:00,1742919109.3537612,1742919109.3537612,49.3842245,1.0701688333333332
133,2025-03-25 16:11:50+00:00,1742919110.4143505,1742919110.4143505,49.38422616666666,1.0701501666666666
134,2025-03-25 16:11:51+00:00,1742919111.3666072,1742919111.3666072,49.38422783333333,1.0701285
135,2025-03-25 16:11:52+00:00,1742919112.3992748,1742919112.3992748,49.384229,1.070107666666667
136,2025-03-25 16:11:53+00:00,1742919113.3899732,1742919113.3899732,49.38423016666667,1.070086
137,2025-03-25 16:11:54+00:00,1742919114.3477,1742919114.3477,49.38423216666666,1.0700651666666667
138,2025-03-25 16:11:55+00:00,1742919115.3548388,1742919115.3548388,49.38423333333333,1.070047
139,2025-03-25 16:11:56+00:00,1742919116.3580637,1742919116.3580637,49.38423433333333,1.070026
140,2025-03-25 16:11:57+00:00,1742919117.3584049,1742919117.3584049,49.384235833333335,1.0700051666666666
141,2025-03-25 16:11:58+00:00,1742919118.377391,1742919118.377391,49.3842385,1.0699853333333331
142,2025-03-25 16:11:59+00:00,1742919119.3726962,1742919119.3726962,49.384241,1.0699701666666666
143,2025-03-25 16:12:00+00:00,1742919120.3571937,1742919120.3571937,49.38424066666666,1.0699555
144,2025-03-25 16:12:01+00:00,1742919121.340818,1742919121.340818,49.3842405,1.069936
145,2025-03-25 16:12:02+00:00,1742919122.3805678,1742919122.3805678,49.3842435,1.0699136666666669
146,2025-03-25 16:12:03+00:00,1742919123.3749783,1742919123.3749783,49.38424416666667,1.0698918333333334
147,2025-03-25 16:12:04+00:00,1742919124.365257,1742919124.365257,49.3842445,1.0698718333333332
148,2025-03-25 16:12:05+00:00,1742919125.3672082,1742919125.3672082,49.3842445,1.0698511666666666
149,2025-03-25 16:12:06+00:00,1742919126.3777225,1742919126.3777225,49.38424483333333,1.06983
150,2025-03-25 16:12:07+00:00,1742919127.390044,1742919127.390044,49.38424533333333,1.0698081666666666
151,2025-03-25 16:12:08+00:00,1742919128.4462423,1742919128.4462423,49.38424883333333,1.069789
152,2025-03-25 16:12:09+00:00,1742919129.4128232,1742919129.4128232,49.3842505,1.0697705
153,2025-03-25 16:12:10+00:00,1742919130.3672774,1742919130.3672774,49.38425,1.0697508333333334
154,2025-03-25 16:12:11+00:00,1742919131.3634825,1742919131.3634825,49.38425083333333,1.069731
155,2025-03-25 16:12:12+00:00,1742919132.3694391,1742919132.3694391,49.3842505,1.0697108333333334
156,2025-03-25 16:12:13+00:00,1742919133.376479,1742919133.376479,49.38425083333333,1.0696965
157,2025-03-25 16:12:14+00:00,1742919134.380037,1742919134.380037,49.38425183333333,1.069683
158,2025-03-25 16:12:15+00:00,1742919135.379665,1742919135.379665,49.38425066666667,1.0696638333333333
159,2025-03-25 16:12:16+00:00,1742919136.3718448,1742919136.3718448,49.38425,1.0696443333333334
160,2025-03-25 16:12:17+00:00,1742919137.3710933,1742919137.3710933,49.3842495,1.069631
161,2025-03-25 16:12:18+00:00,1742919138.3736107,1742919138.3736107,49.384248166666666,1.0696178333333333
162,2025-03-25 16:12:19+00:00,1742919139.379624,1742919139.379624,49.384251166666665,1.0696041666666667
163,2025-03-25 16:12:20+00:00,1742919140.3869643,1742919140.3869643,49.38425183333333,1.0696001666666666
164,2025-03-25 16:12:21+00:00,1742919141.3970397,1742919141.3970397,49.38425183333333,1.069592
165,2025-03-25 16:12:22+00:00,1742919142.3416176,1742919142.3416176,49.38425133333333,1.0695741666666667
166,2025-03-25 16:12:23+00:00,1742919143.4038055,1742919143.4038055,49.38424883333333,1.0695546666666669
167,2025-03-25 16:12:24+00:00,1742919144.4163966,1742919144.4163966,49.38425066666667,1.0695336666666666
168,2025-03-25 16:12:25+00:00,1742919145.4363372,1742919145.4363372,49.3842545,1.0695098333333333
169,2025-03-25 16:12:26+00:00,1742919146.4250093,1742919146.4250093,49.38425733333333,1.0694853333333334
170,2025-03-25 16:12:27+00:00,1742919147.437477,1742919147.437477,49.38425733333333,1.0694646666666667
171,2025-03-25 16:12:28+00:00,1742919148.375499,1742919148.375499,49.38425383333333,1.069446
172,2025-03-25 16:12:29+00:00,1742919149.381341,1742919149.381341,49.3842495,1.0694278333333334
173,2025-03-25 16:12:30+00:00,1742919150.387791,1742919150.387791,49.38424766666667,1.0694113333333333
174,2025-03-25 16:12:31+00:00,1742919151.411655,1742919151.411655,49.384248166666666,1.069395833333333
