UTC,Latitude,Longitude
2025-03-11T16:52:48Z,49.38557500,1.06808667
2025-03-11T16:52:49Z,49.38557500,1.06808667
2025-03-11T16:52:50Z,49.38557500,1.06808667
2025-03-11T16:52:51Z,49.38557500,1.06808667
2025-03-11T16:52:52Z,49.38557500,1.06808667
2025-03-11T16:52:53Z,49.38557500,1.06808667
2025-03-11T16:52:54Z,49.38557500,1.06808667
2025-03-11T16:52:55Z,49.38557500,1.06808667
2025-03-11T16:52:56Z,49.38557500,1.06808667
2025-03-11T16:52:57Z,49.38557500,1.06808667
2025-03-11T16:52:58Z,49.38557500,1.06808667
2025-03-11T16:52:59Z,49.38557500,1.06808667
2025-03-11T16:53:00Z,49.38557500,1.06808667
2025-03-11T16:53:01Z,49.38557500,1.06808667
2025-03-11T16:53:02Z,49.38557500,1.06808667
2025-03-11T16:53:03Z,49.38557500,1.06808667
2025-03-11T16:53:04Z,49.38557500,1.06808667
2025-03-11T16:53:05Z,49.38557500,1.06808667
2025-03-11T16:53:06Z,49.38557500,1.06808667
2025-03-11T16:53:07Z,49.38557500,1.06808667
