UTC,Latitude,Longitude
2025-03-11T16:51:25Z,49.38557500,1.06808667
2025-03-11T16:51:26Z,49.38557500,1.06808667
2025-03-11T16:51:27Z,49.38557500,1.06808667
2025-03-11T16:51:28Z,49.38557500,1.06808667
2025-03-11T16:51:29Z,49.38557500,1.06808667
2025-03-11T16:51:30Z,49.38557500,1.06808667
2025-03-11T16:51:31Z,49.38557500,1.06808667
2025-03-11T16:51:32Z,49.38557500,1.06808667
2025-03-11T16:51:33Z,49.38557500,1.06808667
2025-03-11T16:51:34Z,49.38557500,1.06808667
2025-03-11T16:51:35Z,49.38557500,1.06808667
2025-03-11T16:51:36Z,49.38557500,1.06808667
2025-03-11T16:51:37Z,49.38557500,1.06808667
2025-03-11T16:51:38Z,49.38557500,1.06808667
2025-03-11T16:51:39Z,49.38557500,1.06808667
2025-03-11T16:51:40Z,49.38557500,1.06808667
2025-03-11T16:51:41Z,49.38557500,1.06808667
2025-03-11T16:51:42Z,49.38557500,1.06808667
2025-03-11T16:51:43Z,49.38557500,1.06808667
2025-03-11T16:51:44Z,49.38557500,1.06808667
2025-03-11T16:51:45Z,49.38557500,1.06808667
2025-03-11T16:51:46Z,49.38557500,1.06808667
2025-03-11T16:51:47Z,49.38557500,1.06808667
2025-03-11T16:51:48Z,49.38557500,1.06808667
2025-03-11T16:51:49Z,49.38557500,1.06808667
2025-03-11T16:51:50Z,49.38557500,1.06808667
2025-03-11T16:51:51Z,49.38557500,1.06808667
2025-03-11T16:51:52Z,49.38557500,1.06808667
2025-03-11T16:51:53Z,49.38557500,1.06808667
2025-03-11T16:51:54Z,49.38557500,1.06808667
2025-03-11T16:51:55Z,49.38557500,1.06808667
2025-03-11T16:51:56Z,49.38557500,1.06808667
2025-03-11T16:51:57Z,49.38557500,1.06808667
2025-03-11T16:51:58Z,49.38557500,1.06808667
2025-03-11T16:51:59Z,49.38557500,1.06808667
2025-03-11T16:52:00Z,49.38557500,1.06808667
2025-03-11T16:52:01Z,49.38557500,1.06808667
