UTC,Latitude,Longitude
2025-03-11T16:56:01Z,49.38559500,1.06701167
2025-03-11T16:56:02Z,49.38559000,1.06700167
2025-03-11T16:56:03Z,49.38558167,1.06699167
2025-03-11T16:56:04Z,49.38557667,1.06698167
2025-03-11T16:56:05Z,49.38557000,1.06697500
2025-03-11T16:56:06Z,49.38556333,1.06696500
2025-03-11T16:56:07Z,49.38555833,1.06695833
2025-03-11T16:56:08Z,49.38555167,1.06695000
2025-03-11T16:56:09Z,49.38554500,1.06694167
2025-03-11T16:56:10Z,49.38553833,1.06693167
2025-03-11T16:56:11Z,49.38553333,1.06692667
2025-03-11T16:56:12Z,49.38552500,1.06692333
2025-03-11T16:56:13Z,49.38551667,1.06691833
2025-03-11T16:56:14Z,49.38550833,1.06691000
2025-03-11T16:56:15Z,49.38550000,1.06690833
2025-03-11T16:56:16Z,49.38549333,1.06690667
2025-03-11T16:56:17Z,49.38548167,1.06691167
2025-03-11T16:56:18Z,49.38547167,1.06691167
2025-03-11T16:56:19Z,49.38546000,1.06691000
2025-03-11T16:56:20Z,49.38545500,1.06691167
2025-03-11T16:56:21Z,49.38544833,1.06691667
2025-03-11T16:56:22Z,49.38544167,1.06691833
2025-03-11T16:56:23Z,49.38543833,1.06691833
2025-03-11T16:56:24Z,49.38543000,1.06691667
2025-03-11T16:56:25Z,49.38542333,1.06692000
2025-03-11T16:56:26Z,49.38541500,1.06692000
2025-03-11T16:56:27Z,49.38540833,1.06692333
2025-03-11T16:56:28Z,49.38540167,1.06692167
2025-03-11T16:56:29Z,49.38539500,1.06692167
2025-03-11T16:56:30Z,49.38538667,1.06692000
2025-03-11T16:56:31Z,49.38537833,1.06692167
2025-03-11T16:56:32Z,49.38536833,1.06692833
2025-03-11T16:56:33Z,49.38536000,1.06693667
2025-03-11T16:56:34Z,49.38535167,1.06694167
2025-03-11T16:56:35Z,49.38534500,1.06695833
2025-03-11T16:56:36Z,49.38534500,1.06696667
2025-03-11T16:56:37Z,49.38534167,1.06697333
2025-03-11T16:56:38Z,49.38534500,1.06699000
