Timestamp,Accel X,Accel Y,Accel Z,Gyro X,Gyro Y,Gyro Z,Magneto X,Magneto Y,Magneto Z
1745336323.6242783,-1.021445,-0.119194,0.057767,0.013908,-0.017385,0.004575,0.2598655363928676,-0.006723180356620871,-0.19307220111078632
1745336323.7438524,-1.014491,-0.116205,0.057523,-0.006893,-0.001281,0.005856,0.2616194095293774,-0.017538731365097926,-0.19263373282665888
1745336323.8654234,-1.016443,-0.126331,0.048434,-0.00976,-0.006039,0.0062829999999999995,0.26541946799181526,-0.008477053493130663,-0.1965799473838059
1745336323.9895413,-1.013149,-0.125477,0.057157,-0.003477,-0.002257,0.0046359999999999995,0.2616194095293774,-0.00029231218941829873,-0.19336451330020463
1745336324.116808,-1.01138,-0.12254899999999999,0.054412,-0.0018909999999999999,-0.001952,0.0023179999999999997,0.26571178018123354,-0.005261619409529378,-0.19555685472084186
1745336324.242013,-1.013881,-0.124135,0.050325,-0.002196,-0.0025009999999999998,0.004941,0.2610347851505408,-0.01140017538731365,-0.20461853259280913
1745336324.3664522,-1.00833,-0.1403,0.055754,-0.0015249999999999999,-0.0035989999999999998,0.0064659999999999995,0.2589885998246127,-0.00935399006138556,-0.1921952645425314
1745336324.4993188,-1.012112,-0.126636,0.053375,-0.009089,-0.006039,0.009028,0.26074247296112246,-0.00964630225080386,-0.19818766442560654
1745336324.625827,-1.009733,-0.12505,0.052704,-0.001098,-0.002989,0.003904,0.2630809704764689,-0.009938614440222157,-0.19336451330020463
1745336324.7530046,-1.012051,-0.124379,0.054778,-0.00122,-0.0026839999999999998,0.003965,0.26074247296112246,-0.011107863197895352,-0.2057877813504823
1745336324.8772557,-1.013454,-0.127368,0.053801999999999996,-0.001403,-0.002379,0.005612,0.265127155802397,-0.006430868167202572,-0.1945337620578778
1745336325.0025003,-1.007049,-0.124501,0.053436,-0.002257,-0.002623,0.0048189999999999995,0.26425021923414205,-0.006430868167202572,-0.2021338789827536
1745336325.129516,-1.010953,-0.123342,0.054473,-0.00244,-0.002074,0.003477,0.26278865828705056,-0.012861736334405145,-0.19847997661502484
1745336325.253682,-1.013637,-0.12444,0.052216,-0.001464,-0.0021349999999999997,0.004575,0.26834258988599824,-0.008769365682548963,-0.20301081555100847
1745336325.378555,-1.01199,-0.124196,0.056303,-0.001952,-0.0023179999999999997,0.005307,0.2551885413621748,-0.014323297281496639,-0.2090032154340836
1745336325.512787,-1.011014,-0.126636,0.054960999999999996,-0.00183,-0.002013,0.005246,0.2598655363928676,-0.008477053493130663,-0.20096463022508038
1745336325.6370912,-1.016504,-0.124196,0.052094,-0.001952,-0.0028669999999999998,0.003843,0.2665887167494885,-0.008769365682548963,-0.19234142063724058
1745336325.7641904,-1.009611,-0.119865,0.055754,-0.002074,-0.0018909999999999999,0.0044529999999999995,0.26688102893890675,-0.008477053493130663,-0.20271850336159017
1745336325.888543,-1.016931,-0.122976,0.051057,-0.003355,-0.003904,0.0046359999999999995,0.2584039754457761,-0.010523238819058756,-0.2006723180356621
1745336326.013268,-1.012295,-0.124745,0.057828,-0.000915,-0.0025009999999999998,0.004758,0.26278865828705056,-0.00935399006138556,-0.20476468868751826
1745336326.1378224,-1.011136,-0.121451,0.053741,-0.001281,-0.002196,0.004209,0.2598655363928676,-0.011107863197895352,-0.20505700087693657
1745336326.2622,-1.012356,-0.127673,0.053924,-0.0026839999999999998,-0.0021349999999999997,0.004026,0.2645425314235604,-0.006430868167202572,-0.2006723180356621
1745336326.3862953,-1.018456,-0.12505,0.050935,-0.005795,-0.002074,0.004026,0.25665010230926627,-0.011107863197895352,-0.20564162525577317
1745336326.5167222,-1.014613,-0.12505,0.052337999999999996,-0.003294,-0.0028669999999999998,0.0035989999999999998,0.2557731657410114,-0.007892429114294067,-0.2021338789827536
1745336326.6410375,-1.000095,-0.124013,0.057583999999999996,-0.002562,-0.002074,0.0040869999999999995,0.2569424144986846,-0.01169248757673195,-0.19906460099386145
1745336326.7682214,-1.014552,-0.13541999999999998,0.056729999999999996,0.001037,-0.001403,0.006344,0.2589885998246127,-0.013154048523823443,-0.20432622040339082
1745336326.893501,-1.006073,-0.126819,0.057523,-0.004758,-0.003965,0.002562,0.26015784858228586,-0.01169248757673195,-0.19906460099386145
1745336327.0227103,-1.010282,-0.12566,0.055998,0.009211,0.0032329999999999998,-0.001952,0.2610347851505408,-0.008477053493130663,-0.20169541069862612
1745336327.1876652,-1.0187,-0.119987,0.055022,-0.019398,-0.00488,0.010858,0.2543116047939199,-0.00467699503069278,-0.20271850336159017
1745336327.3249145,-0.987956,-0.124196,0.051972,-0.003721,0.002989,-0.0040869999999999995,0.2619117217187957,-0.005553931598947676,-0.19731072785735165
1745336327.4562948,-0.459818,0.024034,0.046543,0.232349,0.060511999999999996,-0.027389,0.2557731657410114,-0.004969307220111079,-0.2034492838351359
1745336327.5876436,-1.017419,-0.123586,0.051118,0.000976,-0.0028669999999999998,0.0028669999999999998,0.2531423560362467,-0.009061677871967261,-0.195703010815551
1745336327.6570458,-1.017114,-0.115961,0.055937,-0.010858,-0.004209,0.0050019999999999995,0.2616194095293774,-0.006723180356620871,-0.20169541069862612
1745336327.7536924,-1.010709,-0.139141,0.050081,-0.003538,0.00244,0.0050019999999999995,0.2531423560362467,-0.010523238819058756,-0.19994153756211633
