Timestamp,Accel X,Accel Y,Accel Z,Gyro X,Gyro Y,Gyro Z,Magneto X,Magneto Y,Magneto Z
1742921150.593978,-0.850096,-0.011712,-0.307013,0.043188,-0.017811999999999998,0.012199999999999999,0.2075416544869921,0.07366267173341129,0.18488745980707397
1742921150.6740773,-1.1727859999999999,-0.264984,-0.175863,0.052948,-0.037576,0.012444,0.2075416544869921,0.07366267173341129,0.18488745980707397
1742921150.7541597,-0.8876109999999999,-0.089304,-0.300059,-0.054168,0.010248,-0.03294,0.20374159602455422,0.08067816427945046,0.18693364513300204
1742921150.8342733,-0.979233,-0.041114,-0.216245,-0.050996,-0.011956,0.005612,0.20374159602455422,0.08067816427945046,0.18693364513300204
1742921150.914369,-0.982649,0.031964,-0.315126,-0.051972,-0.008052,0.017568,0.2119263373282666,0.05057000876936568,0.18167202572347266
1742921150.9944582,-1.057923,0.055632,-0.252784,-0.031476,0.007076,0.029768,0.2119263373282666,0.05057000876936568,0.18167202572347266
1742921151.0745122,-0.949587,0.014823,-0.244732,0.0017079999999999999,0.026352,0.0060999999999999995,0.2119263373282666,0.05057000876936568,0.18167202572347266
1742921151.1546402,-0.923662,-0.021471999999999998,-0.194834,0.00976,0.002196,-0.00366,0.21046477638117508,0.05261619409529377,0.1824028061970184
1742921151.234684,-1.005463,-0.038796,-0.199348,-0.027816,-0.022935999999999998,0.009516,0.21046477638117508,0.05261619409529377,0.1824028061970184
1742921151.3205569,-0.9539179999999999,0.069235,-0.236009,-0.053191999999999996,0.004148,-0.010248,0.2087109032446653,0.0461853259280912,0.19029523531131248
1742921151.394876,-1.031266,0.02562,-0.22265,-0.042212,-0.008296,-0.018543999999999998,0.2087109032446653,0.0461853259280912,0.19029523531131248
1742921151.4749324,-0.955565,0.020069,-0.279929,-0.043432,0.002196,-0.022203999999999998,0.2087109032446653,0.0461853259280912,0.19029523531131248
