Timestamp,Accel X,Accel Y,Accel Z,Gyro X,Gyro Y,Gyro Z
1741711146.7517118,-0.930616,0.362828,0.160796,0.4375,-0.2975,0.07875
1741711146.7544093,-0.939156,0.363865,0.15799,1.3825,-0.21,0.02625
1741711146.7568326,-0.935923,0.368074,0.158356,1.1725,-0.5425000000000001,0.23625
1741711146.7592502,-0.942694,0.367525,0.152927,0.58625,-0.6562500000000001,0.7175
1741711146.7617214,-0.942938,0.364658,0.152866,-0.11375,-0.385,1.04125
1741711146.764068,-0.942389,0.365634,0.151036,-0.98,-0.455,1.00625
1741711146.766353,-0.938363,0.366,0.158417,-1.225,-0.4375,1.04125
1741711146.7687323,-0.934825,0.364048,0.157868,-1.33875,-0.385,0.8487500000000001
1741711146.771798,-0.935313,0.367159,0.1579289999999999,-0.98875,-0.175,0.5162500000000001
1741711146.7745132,-0.933056,0.3660609999999999,0.145973,-0.25375,-0.21875,0.23625
1741711146.7770803,-0.929762,0.36722,0.159271,0.1225,-0.3325,0.14875
1741711146.7797384,-0.936045,0.359656,0.154086,0.34125,-0.2625,0.105
1741711146.782442,-0.939034,0.363682,0.15311,0.49875,-0.4025,0.11375
1741711146.7849224,-0.937387,0.363682,0.15677,0.30625,-0.37625,0.4725
1741711146.787455,-0.940071,0.362584,0.1529879999999999,-0.04375,-0.21,0.7612500000000001
1741711146.7902317,-0.94367,0.36539,0.150426,-0.5775,-0.30625,1.04125
1741711146.7925808,-0.943304,0.365573,0.155428,-0.8750000000000001,-0.245,1.1375000000000002
1741711146.7949584,-0.938424,0.366,0.161894,-1.2512500000000002,-0.25375,1.09375
1741711146.7972944,-0.935984,0.367159,0.1600639999999999,-0.83125,-0.41125,0.91875
1741711146.7996511,-0.935374,0.3685009999999999,0.160796,-0.6825000000000001,-0.42,0.5687500000000001
1741711146.8025444,-0.935923,0.36295,0.161894,0.0525,-0.28,0.35
1741711146.8051045,-0.93696,0.364048,0.15799,0.37625,-0.21,0.385
1741711146.8075724,-0.933849,0.362096,0.157136,0.21875,-0.3325,0.41125
1741711146.8101618,-0.934459,0.361852,0.142252,0.0175,-0.385,0.35875
1741711146.8128195,-0.936106,0.360937,0.160308,-0.16625,-0.2275,0.5337500000000001
1741711146.815455,-0.940986,0.364414,0.1535979999999999,-0.32375,-0.28,0.4375
1741711146.8178763,-0.936777,0.364902,0.156953,-0.32375,-0.245,0.5775
1741711146.821455,-0.936411,0.364475,0.154879,-0.44625,-0.32375,0.63875
1741711146.8238847,-0.936411,0.36478,0.160003,-0.5162500000000001,-0.4025,0.6562500000000001
1741711146.8261278,-0.938973,0.364475,0.156953,-0.5950000000000001,-0.42,0.7612500000000001
1741711146.8283484,-0.927139,0.363255,0.161894,-0.25375,-0.4375,0.6125
1741711146.8305953,-0.942206,0.366122,0.157807,-0.23625,-0.4375,0.6212500000000001
1741711146.832834,-0.944036,0.363865,0.161467,-0.23625,-0.30625,0.6212500000000001
1741711146.8354769,-0.939583,0.365085,0.159942,0.0525,-0.175,0.5950000000000001
1741711146.8381107,-0.931226,0.361852,0.156465,-0.20125,0.14,0.69125
1741711146.8406007,-0.934886,0.363011,0.1535979999999999,-0.34125,0.20125,0.7612500000000001
1741711146.84328,-0.92903,0.363072,0.152744,-0.4375,0.04375,0.7175
1741711146.8461723,-0.933727,0.368074,0.156282,-0.4375,-0.07875,0.7000000000000001
1741711146.8484132,-0.934154,0.3678909999999999,0.15799,-0.2625,-0.23625,0.6212500000000001
1741711146.8508167,-0.934642,0.364048,0.160613,-0.02625,-0.4725,0.5075000000000001
1741711146.8541462,-0.93635,0.364414,0.160552,0.25375,-0.6737500000000001,0.5425000000000001
1741711146.856671,-0.939217,0.3648409999999999,0.152256,0.1225,-0.58625,0.5162500000000001
1741711146.859017,-0.940925,0.3651459999999999,0.154025,0.0175,-0.63875,0.525
1741711146.8613224,-0.941352,0.3639259999999999,0.1551229999999999,-0.49875,-0.7000000000000001,0.55125
1741711146.863696,-0.940681,0.365268,0.152744,-0.8400000000000001,-0.5687500000000001,0.5687500000000001
1741711146.8661473,-0.93574,0.36234,0.15738,-0.97125,-0.42,0.6475000000000001
1741711146.868729,-0.937997,0.364048,0.157807,-0.91,-0.41125,0.6737500000000001
1741711146.8713794,-0.937692,0.3642309999999999,0.160003,-0.8400000000000001,-0.385,0.49875
1741711146.8739223,-0.935557,0.363133,0.159271,-0.32375,-0.4025,0.4725
1741711146.8766172,-0.943304,0.362035,0.1588439999999999,-0.18375,-0.21,0.5425000000000001
1741711146.879693,-0.938973,0.363438,0.159271,0.06125,-0.30625,0.7262500000000001
1741711146.8820791,-0.940254,0.361303,0.1586,0.23625,-0.1225,0.58625
1741711146.8844304,-0.941047,0.366549,0.15555,0.245,-0.13125,0.8400000000000001
1741711146.887785,-0.936716,0.365207,0.145363,0.09625,-0.1225,0.7262500000000001
1741711146.8902462,-0.935191,0.364719,0.158112,-0.35875,2.2225,0.8750000000000001
1741711146.8926404,-0.93574,0.363438,0.15494,-0.39375,-2.1875,0.69125
1741711146.8951075,-0.934276,0.3642309999999999,0.156404,-0.5162500000000001,-0.0525,0.4725
1741711146.897571,-0.937204,0.362218,0.15189,-0.35875,-0.315,0.37625
1741711146.9000835,-0.936899,0.3648409999999999,0.155977,-0.105,-0.42,0.315
1741711146.902805,-0.942877,0.368074,0.1529879999999999,-0.105,-0.5075000000000001,0.35
1741711146.9053464,-0.937936,0.363499,0.1603689999999999,-0.09625,-0.6300000000000001,0.6212500000000001
1741711146.9088326,-0.941108,0.365268,0.154696,0.18375,-0.63875,0.69125
1741711146.9112396,-0.937936,0.368074,0.154879,-0.11375,-0.5950000000000001,0.7962500000000001
1741711146.9136124,-0.938241,0.3639259999999999,0.155672,-0.42875,-0.5425000000000001,0.7612500000000001
1741711146.9158938,-0.94367,0.367952,0.153476,-0.6825000000000001,-0.525,0.8750000000000001
1741711146.9182813,-0.936411,0.366488,0.157502,-0.90125,-0.3325,0.77
1741711146.923282,-0.935435,0.3642309999999999,0.159576,-0.7087500000000001,-0.02625,0.5775
1741711146.9255335,-0.936045,0.363072,0.1594539999999999,-0.35875,0.06125,0.3325
1741711146.9277468,-0.930921,0.36478,0.1582339999999999,-0.2275,-0.07875,0.3325
1741711146.9299617,-0.933666,0.365512,0.162931,0.0175,-0.07,0.42875
1741711146.9321566,-0.932202,0.366183,0.158478,0.18375,-0.23625,0.55125
1741711146.9346,-0.938485,0.366,0.156343,0.0875,-0.3675,0.665
1741711146.9380145,-0.9394,0.36417,0.156587,0.2275,-0.4725,0.8487500000000001
1741711146.9412634,-0.941962,0.365085,0.153842,-0.2275,-0.49875,0.8225000000000001
1741711146.9440165,-0.939461,0.366549,0.160247,-0.42875,-0.4025,0.805
1741711146.9465218,-0.942572,0.365695,0.155855,-0.665,-0.3325,0.7175
1741711146.9488122,-0.933483,0.365207,0.15616,-0.74375,-0.21,0.6737500000000001
1741711146.9512374,-0.934459,0.365024,0.156343,-0.6212500000000001,-0.1925,0.41125
1741711146.9545178,-0.935984,0.36356,0.15616,-0.60375,-0.3325,0.44625
1741711146.9568946,-0.937143,0.3636209999999999,0.157868,-0.14875,-0.315,0.34125
1741711146.9592657,-0.938241,0.363072,0.155916,0.06125,-0.42,0.4025
1741711146.9616375,-0.938851,0.362523,0.155916,0.13125,-0.44625,0.455
1741711146.9639463,-0.93818,0.366427,0.157258,0.27125,-0.39375,0.525
1741711146.9662027,-0.942145,0.36539,0.155367,-0.21,-0.35,0.8225000000000001
1741711146.969061,-0.936716,0.36661,0.154269,-0.5775,-0.35,1.015
1741711146.9721043,-0.923418,0.364719,0.155794,-0.8225000000000001,-0.21,0.8662500000000001
1741711146.9749153,-0.938363,0.363682,0.151768,-0.44625,-0.1575,0.6562500000000001
1741711146.9775906,-0.936655,0.367525,0.162077,-0.49875,-0.30625,0.56
1741711146.9798946,-0.940376,0.365634,0.153049,-0.28,-0.18375,0.48125
1741711146.982171,-0.937509,0.3691109999999999,0.157258,-0.06125,-0.20125,0.55125
1741711146.984433,-0.938729,0.3648409999999999,0.156587,0.14875,-0.21,0.55125
1741711146.9876883,-0.936899,0.367403,0.1600639999999999,0.0525,-0.2275,0.6212500000000001
1741711146.9902337,-0.941169,0.3654509999999999,0.156343,-2.19625,-0.44625,0.6825000000000001
1741711146.992455,-0.935191,0.3654509999999999,0.158661,-0.1225,-0.5075000000000001,0.8137500000000001
1741711146.9946992,-0.948245,0.365817,0.1539029999999999,-0.175,-0.25375,0.7962500000000001
1741711146.996955,-0.937692,0.363438,0.161467,-0.41125,-0.3325,0.7962500000000001
1741711146.9992273,-0.936228,0.365878,0.154696,-0.5425000000000001,-0.1575,0.7175
1741711147.002139,-0.936533,0.367159,0.169214,-0.83125,-0.3325,0.48125
1741711147.005086,-0.933605,0.366488,0.170739,-0.6212500000000001,-0.2275,0.49
1741711147.0077455,-0.922686,0.36478,0.157441,-0.35,-0.35,0.34125
1741711147.01111,-0.93513,0.367769,0.157319,0.1225,-0.39375,0.315
1741711147.0136774,-0.939095,0.3657559999999999,0.156526,0.20125,-0.2975,0.2975
1741711147.0160792,-0.936838,0.365939,0.155306,0.1225,-0.4375,0.5775
1741711147.0184946,-0.943609,0.361181,0.154757,-0.25375,-0.2975,0.56
1741711147.0214648,-0.939766,0.365329,0.156282,-0.58625,-0.32375,0.7262500000000001
1741711147.0242164,-0.938485,0.363255,0.156099,-0.7000000000000001,-0.41125,0.83125
1741711147.0265677,-0.94245,0.363682,0.15677,-0.6125,-0.23625,0.69125
1741711147.028823,-0.937448,0.367342,0.158966,-0.5075000000000001,-0.25375,0.69125
1741711147.0312622,-0.9333,0.364658,0.156221,-0.39375,-0.1575,0.5337500000000001
1741711147.0336404,-0.939644,0.36051,0.15677,-0.14875,-0.21875,0.41125
1741711147.0367527,-0.937753,0.3672809999999999,0.1603689999999999,-0.0525,-0.21,0.49875
1741711147.0394638,-0.935008,0.361181,0.160552,0.1575,-0.25375,0.49875
1741711147.042291,-0.951966,0.363072,0.156648,-0.105,-0.4375,0.5162500000000001
1741711147.0447085,-0.940742,0.36173,0.15494,0.0525,-0.42875,0.5687500000000001
1741711147.0470817,-0.935435,0.3657559999999999,0.157319,-0.27125,-0.41125,0.5425000000000001
1741711147.0493426,-0.942328,0.362462,0.1523779999999999,-0.18375,-0.37625,0.6737500000000001
1741711147.051708,-0.940254,0.364658,0.150975,-0.4725,-0.18375,0.6562500000000001
1741711147.055147,-0.937326,0.361669,0.15372,-0.6125,-0.20125,0.6475000000000001
1741711147.057614,-0.952393,0.365085,0.155062,-0.55125,-0.175,0.7525000000000001
1741711147.0599794,-0.939278,0.362767,0.1579289999999999,-0.42,-0.27125,0.60375
1741711147.062322,-0.939522,0.363072,0.159027,-0.35,-0.3325,0.5687500000000001
1741711147.0646336,-0.934581,0.3639259999999999,0.160003,-0.1575,-0.28875,0.525
1741711147.0669572,-0.942145,0.362096,0.1535979999999999,-0.14,-0.3675,0.5337500000000001
1741711147.0701776,-0.939888,0.362218,0.154635,0.0,-0.35,0.5162500000000001
1741711147.072881,-0.938668,0.363133,0.143167,-0.00875,-0.1925,0.7612500000000001
1741711147.0757945,-0.940864,0.364414,0.1579289999999999,-0.245,-0.14,0.91875
1741711147.078153,-0.934764,0.366488,0.160247,-0.4375,-0.28875,0.6562500000000001
1741711147.0803604,-0.934398,0.362645,0.15555,-0.3675,-0.27125,0.6737500000000001
1741711147.082564,-0.949038,0.366915,0.155855,-0.385,-0.2625,0.6737500000000001
1741711147.0848668,-0.937448,0.364963,0.157441,-0.4375,-0.39375,0.5162500000000001
1741711147.088017,-0.941962,0.365939,0.156282,-0.21,-0.20125,0.5425000000000001
1741711147.0905027,-0.935862,0.363133,0.156831,-0.07875,-0.30625,0.6562500000000001
1741711147.0928552,-0.937509,0.363743,0.16104,-0.20125,-0.4725,0.48125
1741711147.0951476,-0.937692,0.363011,0.161345,-0.105,-0.32375,0.6825000000000001
1741711147.0977705,-0.936838,0.366,0.156526,-0.3675,-0.3325,0.49
1741711147.1033266,-0.936777,0.366305,0.1412759999999999,-0.39375,-0.28875,0.805
1741711147.1074965,-0.94123,0.365329,0.155855,-0.37625,-0.315,0.5337500000000001
1741711147.1113596,-0.935435,0.3648409999999999,0.157685,-0.18375,-0.35,0.49
1741711147.1146595,-0.937082,0.362889,0.15738,-0.21,-0.32375,0.455
1741711147.1187868,-0.933483,0.36539,0.157441,-0.28875,-0.175,0.60375
1741711147.1221647,-0.952332,0.363133,0.156953,-0.0525,-0.315,0.56
1741711147.127311,-0.93696,0.3666709999999999,0.156831,-0.27125,-0.34125,0.4725
1741711147.1319542,-0.937143,0.36295,0.1551229999999999,-0.2975,-0.3675,0.5425000000000001
1741711147.13642,-0.93757,0.3636209999999999,0.155001,-0.30625,-0.39375,0.6125
1741711147.1408248,-0.937326,0.363316,0.157685,-0.41125,-0.30625,0.525
1741711147.1461334,-0.935374,0.36356,0.157197,-0.25375,-0.21,0.5162500000000001
1741711147.1488168,-0.933605,0.364597,0.158295,-0.28,-0.11375,0.5337500000000001
1741711147.1528118,-0.940437,0.362645,0.157868,-0.11375,-0.32375,0.5775
1741711147.1554823,-0.93696,0.363255,0.160003,-0.14875,-0.32375,0.55125
1741711147.1579614,-0.942755,0.361547,0.155001,-0.14875,-0.28875,0.5687500000000001
1741711147.160369,-0.938424,0.364902,0.1535979999999999,-0.2625,-0.32375,0.6562500000000001
1741711147.163035,-0.943487,0.364048,0.15189,-0.23625,-0.23625,0.7350000000000001
1741711147.166141,-0.935923,0.3663659999999999,0.15799,-0.6212500000000001,-0.2975,0.77875
1741711147.1705215,-0.936594,0.367037,0.154879,-0.55125,-0.44625,0.6737500000000001
1741711147.1737528,-0.934032,0.362035,0.159271,-0.315,-0.385,0.60375
1741711147.1779633,-0.93757,0.363194,0.156831,-0.16625,-0.2625,0.6300000000000001
1741711147.1813982,-0.93574,0.36234,0.1579289999999999,0.06125,-0.21,0.6475000000000001
1741711147.1848583,-0.937021,0.363133,0.153537,-0.06125,-0.2625,0.6125
1741711147.18933,-0.938546,0.367525,0.158966,-0.18375,-0.3325,0.7175
1741711147.192098,-0.936167,0.3678909999999999,0.157807,-0.28875,-0.30625,0.69125
1741711147.2026742,-0.935923,0.363499,0.153781,-0.385,-0.16625,0.7000000000000001
1741711147.207399,-0.935984,0.364353,0.154696,-0.20125,-0.16625,0.5425000000000001
1741711147.210413,-0.936594,0.363133,0.156343,-0.0175,-0.32375,0.6125
1741711147.2130997,-0.939034,0.363804,0.155062,-0.00875,-0.41125,0.5950000000000001
1741711147.2158377,-0.936533,0.365939,0.155977,-0.21,-0.49875,0.6212500000000001
1741711147.218896,-0.939827,0.365024,0.1548179999999999,-0.41125,-0.23625,0.5687500000000001
1741711147.2222185,-0.936228,0.364719,0.157563,-0.5775,-0.175,0.6300000000000001
1741711147.225055,-0.933727,0.364719,0.1579289999999999,-0.6825000000000001,-0.23625,0.55125
1741711147.2301617,-0.937936,0.363804,0.158356,-0.18375,-0.37625,0.41125
1741711147.2327995,-0.939034,0.3642309999999999,0.157502,-0.105,-0.37625,0.30625
1741711147.2385132,-0.942023,0.362462,0.156648,-0.1225,-0.4375,0.5775
1741711147.2416062,-0.937509,0.365024,0.155306,-0.34125,-0.23625,0.77
1741711147.244171,-0.938119,0.364597,0.158966,-0.5425000000000001,-0.18375,0.74375
1741711147.2470844,-0.939339,0.36234,0.155916,-0.6737500000000001,-0.11375,0.77
1741711147.2498484,-0.938668,0.362218,0.158905,-0.6475000000000001,-0.2625,0.74375
1741711147.2528253,-0.932019,0.363255,0.155611,-0.3325,-0.07875,0.6212500000000001
1741711147.2563903,-0.935374,0.3645359999999999,0.157502,-0.04375,-0.27125,0.4725
1741711147.2610145,-0.937021,0.365207,0.155977,0.07875,-0.455,0.4375
1741711147.2640574,-0.934581,0.364902,0.158295,0.09625,-0.3325,0.42
1741711147.267074,-0.939095,0.365634,0.169702,-0.0875,-0.28875,0.60375
1741711147.27122,-0.938119,0.36295,0.155794,-0.5075000000000001,-0.1575,0.6825000000000001
1741711147.2741106,-0.934337,0.362096,0.156465,-0.7000000000000001,-0.2625,0.5337500000000001
1741711147.2774467,-0.935313,0.361181,0.154574,-0.5075000000000001,-0.35,0.4725
1741711147.2800336,-0.93452,0.360876,0.155855,-0.4025,-0.28875,0.55125
1741711147.282829,-0.932934,0.364414,0.159088,-0.25375,-0.27125,0.5950000000000001
1741711147.285565,-0.936289,0.359961,0.165188,0.0175,-0.28875,0.41125
1741711147.2907038,-0.933178,0.364475,0.155489,0.14,-0.18375,0.4025
1741711147.2941885,-0.946964,0.3660609999999999,0.157014,-0.13125,-0.2975,0.63875
1741711147.2971883,-0.952637,0.367952,0.155489,-0.32375,-0.455,0.8750000000000001
1741711147.301583,-0.946293,0.366549,0.15982,-0.14,-0.385,0.665
1741711147.3058276,-0.943121,0.363743,0.15677,-0.315,-0.5425000000000001,0.77
1741711147.3083737,-0.94184,0.365024,0.158783,-0.6475000000000001,-0.60375,0.6562500000000001
1741711147.311171,-0.934337,0.365695,0.1597589999999999,-0.945,-0.42,0.8575
1741711147.3139143,-0.934947,0.364048,0.1582339999999999,-0.8662500000000001,-0.385,0.6475000000000001
1741711147.3180988,-0.933239,0.361791,0.162382,-0.6125,-0.28,0.30625
1741711147.3213687,-0.934459,0.361974,0.162016,-0.27125,-0.0525,0.28
1741711147.3239963,-0.933788,0.36112,0.159393,-0.04375,-0.13125,0.42875
1741711147.3274922,-0.93513,0.361303,0.157197,0.4725,-0.11375,0.58625
1741711147.331077,-0.942023,0.366549,0.158295,0.32375,-0.35,0.8925000000000001
1741711147.3335855,-0.942999,0.366488,0.158051,0.1575,-0.39375,1.00625
1741711147.3364997,-0.943975,0.366244,0.1586,-0.3325,-0.21875,1.00625
1741711147.3396606,-0.938668,0.365024,0.1548179999999999,-0.5775,0.25375,0.8400000000000001
1741711147.3438022,-0.928664,0.365939,0.158661,-0.95375,0.525,0.9275
1741711147.348765,-0.929396,0.364658,0.15311,-0.5687500000000001,0.25375,0.49875
1741711147.351576,-0.93513,0.364719,0.154879,0.035,-0.21,0.5075000000000001
1741711147.354789,-0.938912,0.3654509999999999,0.15616,0.8225000000000001,-0.7087500000000001,0.3675
1741711147.3636365,-0.937448,0.366,0.141398,0.315,-0.9275,0.5775
1741711147.3677566,-0.933483,0.365085,0.155733,-1.4875,-0.48125,0.5075000000000001
1741711147.372937,-0.930921,0.363865,0.161711,-1.2075,-0.44625,0.13125
1741711147.375744,-0.93635,0.361059,0.160552,-0.4025,-0.35875,0.20125
1741711147.3791158,-0.944829,0.361974,0.163114,0.1575,-0.6737500000000001,0.21
1741711147.383765,-0.947391,0.361364,0.16043,0.58625,-0.46375,0.7875000000000001
1741711147.3873453,-0.945805,0.36234,0.160552,-0.0525,0.06125,1.4087500000000002
1741711147.391303,-0.935374,0.365268,0.154635,-0.7175,0.48125,1.33
1741711147.3952396,-0.93025,0.367159,0.157746,-0.91,0.5337500000000001,1.0762500000000002
1741711147.3983214,-0.925736,0.365573,0.154696,-0.525,0.245,0.5337500000000001
1741711147.404119,-0.929091,0.364475,0.156038,0.77,-0.5425000000000001,-0.105
1741711147.4071598,-0.939217,0.36417,0.154086,0.93625,-0.7525000000000001,0.14
1741711147.4102497,-0.943548,0.362706,0.157441,0.77,-0.95375,0.245
1741711147.4139009,-0.943487,0.365512,0.1545129999999999,-0.35,-0.98875,0.83125
1741711147.4168956,-0.939949,0.36295,0.154452,-1.1375000000000002,-0.7525000000000001,1.0325000000000002
1741711147.420619,-0.934459,0.364292,0.158051,-1.995,-0.455,0.8575
1741711147.4237678,-0.932019,0.364109,0.158356,-1.8375,-0.2625,0.8662500000000001
1741711147.4296646,-0.937387,0.362218,0.160918,0.16625,0.035,0.2975
1741711147.4338548,-0.934459,0.363682,0.1609789999999999,0.7962500000000001,0.105,0.39375
1741711147.436627,-0.939156,0.3663659999999999,0.140727,1.12875,0.00875,0.48125
1741711147.4407475,-0.94123,0.36539,0.152195,-0.16625,-0.18375,1.16375
1741711147.4435558,-0.936533,0.368928,0.15677,-0.6475000000000001,-0.0875,1.18125
1741711147.4464097,-0.934337,0.3691109999999999,0.155428,-0.90125,-0.16625,0.98
1741711147.4499469,-0.93208,0.370819,0.160125,-0.93625,-0.455,0.58625
1741711147.454226,-0.933361,0.3651459999999999,0.157197,-0.49875,-0.63875,0.245
1741711147.4570343,-0.933361,0.367403,0.157868,0.00875,-0.7875000000000001,0.16625
1741711147.4604664,-0.941291,0.365939,0.155977,0.07875,-0.83125,0.32375
1741711147.463949,-0.943182,0.367037,0.162138,-0.11375,-0.7525000000000001,0.49875
1741711147.468558,-0.943609,0.366854,0.159576,-0.385,-0.2975,0.74375
1741711147.4716947,-0.935618,0.364109,0.156526,-0.91875,-0.0525,0.945
1741711147.4751706,-0.932263,0.365939,0.164578,-1.1375000000000002,0.07875,0.83125
1741711147.4777336,-0.935984,0.369843,0.16043,-0.6212500000000001,-0.06125,0.7175
1741711147.4838722,-0.935191,0.361547,0.162016,0.315,-0.2625,0.35875
1741711147.4877176,-0.938912,0.361852,0.153232,0.93625,-0.0525,0.30625
1741711147.4921668,-0.947818,0.365939,0.154269,-0.5075000000000001,-0.1925,1.015
1741711147.4984283,-0.935496,0.365329,0.1582339999999999,0.13125,-0.455,0.5775
1741711147.5020237,-0.944768,0.367037,0.15433,-0.315,-0.6562500000000001,0.4725
1741711147.508456,-0.932324,0.364658,0.152134,-0.93625,-0.2975,0.455
1741711147.5114484,-0.940742,0.358863,0.152927,-0.14,-0.455,0.1575
1741711147.5176108,-0.934276,0.3648409999999999,0.15616,-0.175,0.105,0.4375
1741711147.521309,-0.930067,0.362401,0.155611,0.1575,-0.16625,0.42875
1741711147.5262578,-0.948184,0.3675859999999999,0.155672,-0.6562500000000001,-0.525,1.1462500000000002
1741711147.5290558,-0.947452,0.3672809999999999,0.161589,-0.7350000000000001,-0.7087500000000001,1.3825
1741711147.5339935,-0.938119,0.36417,0.165188,-0.105,-0.525,0.7350000000000001
1741711147.541155,-0.928115,0.364292,0.153232,-0.805,0.105,0.5687500000000001
1741711147.5440843,-0.934215,0.363804,0.15738,-0.7875000000000001,-0.0875,0.6300000000000001
1741711147.547047,-0.936655,0.363377,0.164639,-0.21,-0.34125,0.42875
1741711147.5498304,-0.938302,0.367952,0.1603689999999999,0.5687500000000001,-0.4725,0.28875
1741711147.5524642,-0.934581,0.3694159999999999,0.162077,1.2600000000000002,-0.5337500000000001,0.35
1741711147.5556922,-0.941535,0.365329,0.153537,0.91,-0.5775,0.6562500000000001
1741711147.5587454,-0.945073,0.365817,0.1465219999999999,-0.7612500000000001,-0.28875,0.9975
1741711147.5616517,-0.93757,0.3672809999999999,0.155733,-1.72375,-0.42875,1.11125
1741711147.567082,-0.932751,0.3651459999999999,0.159332,-0.6475000000000001,0.11375,0.4725
1741711147.5729308,-0.93574,0.362828,0.155855,-0.035,-0.1925,0.23625
1741711147.5787673,-0.937326,0.363987,0.156038,0.20125,-0.46375,0.8225000000000001
1741711147.581953,-0.943975,0.367769,0.15677,0.2275,-0.63875,0.945
1741711147.5872023,-0.943548,0.368928,0.1597589999999999,-0.04375,-0.5687500000000001,0.7087500000000001
