UTC,Latitude,Longitude
2025-03-25T16:38:38Z,49.38430333,1.06880333
2025-03-25T16:38:39Z,49.38430333,1.06880333
2025-03-25T16:38:40Z,49.38430333,1.06880333
2025-03-25T16:38:41Z,49.38430333,1.06880333
2025-03-25T16:38:42Z,49.38430333,1.06880333
2025-03-25T16:38:43Z,49.38430333,1.06880333
2025-03-25T16:38:44Z,49.38430333,1.06880333
2025-03-25T16:38:45Z,49.38430333,1.06880333
2025-03-25T16:38:46Z,49.38430333,1.06880333
2025-03-25T16:38:47Z,49.38430333,1.06880333
2025-03-25T16:38:48Z,49.38430333,1.06880333
2025-03-25T16:38:49Z,49.38430333,1.06880333
2025-03-25T16:38:50Z,49.38430667,1.06885333
2025-03-25T16:38:51Z,49.38430167,1.06886500
2025-03-25T16:38:52Z,49.38429500,1.06886667
2025-03-25T16:38:53Z,49.38429167,1.06887000
2025-03-25T16:38:54Z,49.38428167,1.06888000
2025-03-25T16:38:55Z,49.38427333,1.06888833
2025-03-25T16:38:56Z,49.38426500,1.06889667
2025-03-25T16:38:57Z,49.38426000,1.06891167
2025-03-25T16:38:58Z,49.38425667,1.06892333
2025-03-25T16:38:59Z,49.38425333,1.06893667
2025-03-25T16:39:00Z,49.38424667,1.06895667
2025-03-25T16:39:01Z,49.38424500,1.06898167
2025-03-25T16:39:02Z,49.38424000,1.06899333
2025-03-25T16:39:03Z,49.38424000,1.06909500
2025-03-25T16:39:04Z,49.38423833,1.06910500
2025-03-25T16:39:05Z,49.38423500,1.06911333
2025-03-25T16:39:06Z,49.38423333,1.06912500
2025-03-25T16:39:07Z,49.38423333,1.06913167
2025-03-25T16:39:08Z,49.38423667,1.06913500
2025-03-25T16:39:09Z,49.38423500,1.06913667
2025-03-25T16:39:10Z,49.38423500,1.06914000
2025-03-25T16:39:11Z,49.38423833,1.06915167
2025-03-25T16:39:12Z,49.38423667,1.06915167
2025-03-25T16:39:13Z,49.38424000,1.06912500
2025-03-25T16:39:14Z,49.38422833,1.06911833
2025-03-25T16:39:15Z,49.38417500,1.06910833
2025-03-25T16:39:16Z,49.38417333,1.06909000
2025-03-25T16:39:17Z,49.38417000,1.06908500
2025-03-25T16:39:18Z,49.38416333,1.06907333
2025-03-25T16:39:19Z,49.38416333,1.06906500
2025-03-25T16:39:20Z,49.38416500,1.06903500
2025-03-25T16:39:21Z,49.38418000,1.06912167
2025-03-25T16:39:22Z,49.38419167,1.06914833
2025-03-25T16:39:23Z,49.38418833,1.06924333
2025-03-25T16:39:24Z,49.38417000,1.06928167
2025-03-25T16:39:25Z,49.38410667,1.06931500
2025-03-25T16:39:26Z,49.38409667,1.06936500
2025-03-25T16:39:27Z,49.38407000,1.06939333
2025-03-25T16:39:28Z,49.38405500,1.06939833
2025-03-25T16:39:29Z,49.38405667,1.06940167
2025-03-25T16:39:30Z,49.38406667,1.06943000
2025-03-25T16:39:31Z,49.38408833,1.06945000
2025-03-25T16:39:32Z,49.38408500,1.06946833
2025-03-25T16:39:33Z,49.38411833,1.06948833
2025-03-25T16:39:34Z,49.38413000,1.06952833
2025-03-25T16:39:35Z,49.38413500,1.06955667
2025-03-25T16:39:36Z,49.38413500,1.06957833
2025-03-25T16:39:37Z,49.38409667,1.06978000
2025-03-25T16:39:38Z,49.38413833,1.06981500
2025-03-25T16:39:39Z,49.38417000,1.06983500
2025-03-25T16:39:40Z,49.38415333,1.06982167
2025-03-25T16:39:41Z,49.38419000,1.06985000
2025-03-25T16:39:42Z,49.38420000,1.06987500
2025-03-25T16:39:43Z,49.38419833,1.06990000
2025-03-25T16:39:44Z,49.38420000,1.06993333
2025-03-25T16:39:45Z,49.38420833,1.06992667
2025-03-25T16:39:46Z,49.38420500,1.06993833
2025-03-25T16:39:47Z,49.38421000,1.06995333
2025-03-25T16:39:48Z,49.38421167,1.06996333
2025-03-25T16:39:49Z,49.38421667,1.06996500
2025-03-25T16:39:50Z,49.38420667,1.06995167
2025-03-25T16:39:51Z,49.38419500,1.06994000
2025-03-25T16:39:52Z,49.38420000,1.06994167
2025-03-25T16:39:53Z,49.38419667,1.06994500
2025-03-25T16:39:54Z,49.38418167,1.06996500
2025-03-25T16:39:55Z,49.38417333,1.06997500
2025-03-25T16:39:56Z,49.38417500,1.06999167
2025-03-25T16:39:57Z,49.38418333,1.07000000
2025-03-25T16:39:58Z,49.38419667,1.07002167
2025-03-25T16:39:59Z,49.38420000,1.07003500
2025-03-25T16:40:00Z,49.38420500,1.07005333
