UTC,Latitude,Longitude
2025-03-25T16:20:41Z,49.38422500,1.06956333
2025-03-25T16:20:42Z,49.38421167,1.06960667
2025-03-25T16:20:43Z,49.38420667,1.06963000
2025-03-25T16:20:44Z,49.38420000,1.06966500
2025-03-25T16:20:45Z,49.38419500,1.06969667
2025-03-25T16:20:46Z,49.38418667,1.06973833
2025-03-25T16:20:47Z,49.38417500,1.06976333
2025-03-25T16:20:48Z,49.38417167,1.06979000
2025-03-25T16:20:49Z,49.38417167,1.06980667
2025-03-25T16:20:50Z,49.38416833,1.06982167
2025-03-25T16:20:51Z,49.38416833,1.06984167
2025-03-25T16:20:52Z,49.38416833,1.06985667
2025-03-25T16:20:53Z,49.38417167,1.06986167
2025-03-25T16:20:54Z,49.38417500,1.06987500
2025-03-25T16:20:55Z,49.38417500,1.06988500
2025-03-25T16:20:56Z,49.38417833,1.06987833
2025-03-25T16:20:57Z,49.38417833,1.06989333
2025-03-25T16:20:58Z,49.38418333,1.06991333
2025-03-25T16:20:59Z,49.38418833,1.06993833
2025-03-25T16:21:00Z,49.38418833,1.06995667
2025-03-25T16:21:01Z,49.38419167,1.06997333
2025-03-25T16:21:02Z,49.38418333,1.06997667
2025-03-25T16:21:03Z,49.38418333,1.06998500
2025-03-25T16:21:04Z,49.38417833,1.07000000
2025-03-25T16:21:05Z,49.38417667,1.07000833
2025-03-25T16:21:06Z,49.38417500,1.07002167
2025-03-25T16:21:07Z,49.38417667,1.07003333
2025-03-25T16:21:08Z,49.38418000,1.07004833
2025-03-25T16:21:09Z,49.38419167,1.07007167
2025-03-25T16:21:10Z,49.38419167,1.07009500
2025-03-25T16:21:11Z,49.38419000,1.07011500
2025-03-25T16:21:12Z,49.38419167,1.07013000
2025-03-25T16:21:13Z,49.38419000,1.07014500
2025-03-25T16:21:14Z,49.38419500,1.07015833
2025-03-25T16:21:15Z,49.38420500,1.07018167
2025-03-25T16:21:16Z,49.38421000,1.07019833
2025-03-25T16:21:17Z,49.38420833,1.07021667
2025-03-25T16:21:18Z,49.38420500,1.07024000
2025-03-25T16:21:19Z,49.38420167,1.07026167
2025-03-25T16:21:20Z,49.38420167,1.07028667
2025-03-25T16:21:21Z,49.38420000,1.07030833
2025-03-25T16:21:22Z,49.38419833,1.07032833
2025-03-25T16:21:23Z,49.38420000,1.07034167
2025-03-25T16:21:24Z,49.38420000,1.07036167
2025-03-25T16:21:25Z,49.38420000,1.07038667
2025-03-25T16:21:26Z,49.38420167,1.07040833
2025-03-25T16:21:27Z,49.38420833,1.07043333
2025-03-25T16:21:28Z,49.38420833,1.07045000
2025-03-25T16:21:29Z,49.38421500,1.07046833
2025-03-25T16:21:30Z,49.38421833,1.07048000
2025-03-25T16:21:31Z,49.38422000,1.07049000
2025-03-25T16:21:32Z,49.38422833,1.07049833
2025-03-25T16:21:33Z,49.38423333,1.07050000
2025-03-25T16:21:34Z,49.38424333,1.07050667
2025-03-25T16:21:35Z,49.38425000,1.07050833
2025-03-25T16:21:36Z,49.38425833,1.07050833
2025-03-25T16:21:37Z,49.38426500,1.07049500
2025-03-25T16:21:38Z,49.38426500,1.07048833
2025-03-25T16:21:39Z,49.38426333,1.07048000
2025-03-25T16:21:40Z,49.38426667,1.07046167
2025-03-25T16:21:41Z,49.38426667,1.07045000
2025-03-25T16:21:42Z,49.38426833,1.07043167
2025-03-25T16:21:43Z,49.38427000,1.07041333
2025-03-25T16:21:44Z,49.38426833,1.07039333
2025-03-25T16:21:45Z,49.38427000,1.07037667
2025-03-25T16:21:46Z,49.38426833,1.07036000
2025-03-25T16:21:47Z,49.38426333,1.07034000
2025-03-25T16:21:48Z,49.38426000,1.07032000
2025-03-25T16:21:49Z,49.38425333,1.07029667
2025-03-25T16:21:50Z,49.38424833,1.07027167
2025-03-25T16:21:51Z,49.38424667,1.07025000
2025-03-25T16:21:52Z,49.38424333,1.07022833
2025-03-25T16:21:53Z,49.38424000,1.07020667
2025-03-25T16:21:54Z,49.38424833,1.07018833
2025-03-25T16:21:55Z,49.38425500,1.07017000
2025-03-25T16:21:56Z,49.38426167,1.07015833
2025-03-25T16:21:57Z,49.38426333,1.07015000
2025-03-25T16:21:58Z,49.38426667,1.07014833
2025-03-25T16:21:59Z,49.38427167,1.07013167
2025-03-25T16:22:00Z,49.38427167,1.07011167
2025-03-25T16:22:01Z,49.38427500,1.07009333
2025-03-25T16:22:02Z,49.38427500,1.07008333
2025-03-25T16:22:03Z,49.38428333,1.07006833
2025-03-25T16:22:04Z,49.38429000,1.07005333
2025-03-25T16:22:05Z,49.38429333,1.07003500
2025-03-25T16:22:06Z,49.38430000,1.07002000
2025-03-25T16:22:07Z,49.38430667,1.07001167
2025-03-25T16:22:08Z,49.38431000,1.07000333
2025-03-25T16:22:09Z,49.38431167,1.06998333
2025-03-25T16:22:10Z,49.38430500,1.06996000
2025-03-25T16:22:11Z,49.38431000,1.06994333
2025-03-25T16:22:12Z,49.38430833,1.06992333
2025-03-25T16:22:13Z,49.38431333,1.06990833
2025-03-25T16:22:14Z,49.38431500,1.06988500
2025-03-25T16:22:15Z,49.38431833,1.06986500
2025-03-25T16:22:16Z,49.38431333,1.06984167
2025-03-25T16:22:17Z,49.38430500,1.06982000
2025-03-25T16:22:18Z,49.38430000,1.06980667
2025-03-25T16:22:19Z,49.38430167,1.06979833
2025-03-25T16:22:20Z,49.38430167,1.06979333
2025-03-25T16:22:21Z,49.38430000,1.06978833
2025-03-25T16:22:22Z,49.38430000,1.06977833
2025-03-25T16:22:23Z,49.38430333,1.06976333
2025-03-25T16:22:24Z,49.38430333,1.06975000
2025-03-25T16:22:25Z,49.38431500,1.06973500
2025-03-25T16:22:26Z,49.38431667,1.06971833
2025-03-25T16:22:27Z,49.38431833,1.06970500
2025-03-25T16:22:28Z,49.38432000,1.06968833
2025-03-25T16:22:29Z,49.38431500,1.06967000
2025-03-25T16:22:30Z,49.38431333,1.06965167
2025-03-25T16:22:31Z,49.38431167,1.06964333
2025-03-25T16:22:32Z,49.38431167,1.06961333
2025-03-25T16:22:33Z,49.38431333,1.06959667
2025-03-25T16:22:34Z,49.38429667,1.06958500
2025-03-25T16:22:35Z,49.38429167,1.06951167
2025-03-25T16:22:36Z,49.38427833,1.06948167
2025-03-25T16:22:37Z,49.38427167,1.06947000
2025-03-25T16:22:38Z,49.38428333,1.06945000
2025-03-25T16:22:39Z,49.38430167,1.06943833
2025-03-25T16:22:40Z,49.38430500,1.06941833
2025-03-25T16:22:41Z,49.38432333,1.06942500
2025-03-25T16:22:42Z,49.38433667,1.06943333
2025-03-25T16:22:43Z,49.38432167,1.06942000
2025-03-25T16:22:44Z,49.38432500,1.06945167
2025-03-25T16:22:45Z,49.38431167,1.06944500
2025-03-25T16:22:46Z,49.38430333,1.06944167
2025-03-25T16:22:47Z,49.38430167,1.06944333
2025-03-25T16:22:48Z,49.38430500,1.06942500
2025-03-25T16:22:49Z,49.38430667,1.06941167
2025-03-25T16:22:50Z,49.38431333,1.06939667
2025-03-25T16:22:51Z,49.38431833,1.06939000
2025-03-25T16:22:52Z,49.38432833,1.06936333
2025-03-25T16:22:53Z,49.38433333,1.06934167
2025-03-25T16:22:54Z,49.38433500,1.06932833
2025-03-25T16:22:55Z,49.38435667,1.06930000
2025-03-25T16:22:56Z,49.38436000,1.06928667
2025-03-25T16:22:57Z,49.38438167,1.06926000
2025-03-25T16:22:58Z,49.38439000,1.06925000
2025-03-25T16:22:59Z,49.38442000,1.06921667
2025-03-25T16:23:00Z,49.38443000,1.06921167
2025-03-25T16:23:01Z,49.38443667,1.06919833
2025-03-25T16:23:02Z,49.38444667,1.06919000
2025-03-25T16:23:03Z,49.38445667,1.06918333
2025-03-25T16:23:04Z,49.38446167,1.06917333
2025-03-25T16:23:05Z,49.38446500,1.06917000
2025-03-25T16:23:06Z,49.38446000,1.06914833
2025-03-25T16:23:07Z,49.38445333,1.06911333
2025-03-25T16:23:08Z,49.38444667,1.06908833
2025-03-25T16:23:09Z,49.38443333,1.06906500
2025-03-25T16:23:10Z,49.38443833,1.06905333
2025-03-25T16:23:11Z,49.38443833,1.06903833
2025-03-25T16:23:12Z,49.38444000,1.06902500
2025-03-25T16:23:13Z,49.38444167,1.06901500
2025-03-25T16:23:14Z,49.38443500,1.06899000
2025-03-25T16:23:15Z,49.38444000,1.06897833
2025-03-25T16:23:16Z,49.38442833,1.06895333
2025-03-25T16:23:17Z,49.38444333,1.06894000
2025-03-25T16:23:18Z,49.38444000,1.06891167
2025-03-25T16:23:19Z,49.38443167,1.06889000
2025-03-25T16:23:20Z,49.38443167,1.06888833
2025-03-25T16:23:21Z,49.38445167,1.06888500
2025-03-25T16:23:22Z,49.38447500,1.06887833
2025-03-25T16:23:23Z,49.38448500,1.06887167
2025-03-25T16:23:24Z,49.38449667,1.06886167
2025-03-25T16:23:25Z,49.38451167,1.06885500
2025-03-25T16:23:26Z,49.38452167,1.06884333
2025-03-25T16:23:27Z,49.38453333,1.06883000
2025-03-25T16:23:28Z,49.38454333,1.06882000
2025-03-25T16:23:29Z,49.38455167,1.06879500
2025-03-25T16:23:30Z,49.38455333,1.06877000
2025-03-25T16:23:31Z,49.38455667,1.06874833
2025-03-25T16:23:32Z,49.38455833,1.06873000
2025-03-25T16:23:33Z,49.38456333,1.06870833
2025-03-25T16:23:34Z,49.38457000,1.06868667
2025-03-25T16:23:35Z,49.38457667,1.06867500
2025-03-25T16:23:36Z,49.38458667,1.06866333
2025-03-25T16:23:37Z,49.38458833,1.06864667
2025-03-25T16:23:38Z,49.38458667,1.06862667
2025-03-25T16:23:39Z,49.38457833,1.06861167
2025-03-25T16:23:40Z,49.38456833,1.06860000
2025-03-25T16:23:41Z,49.38456167,1.06859500
2025-03-25T16:23:42Z,49.38455667,1.06859167
2025-03-25T16:23:43Z,49.38454000,1.06866833
2025-03-25T16:23:44Z,49.38453000,1.06866167
2025-03-25T16:23:45Z,49.38452667,1.06866000
2025-03-25T16:23:46Z,49.38453333,1.06865833
2025-03-25T16:23:47Z,49.38451500,1.06865500
2025-03-25T16:23:48Z,49.38451333,1.06863500
2025-03-25T16:23:49Z,49.38451000,1.06864333
2025-03-25T16:23:50Z,49.38450667,1.06865000
2025-03-25T16:23:51Z,49.38449667,1.06865167
2025-03-25T16:23:52Z,49.38448500,1.06866333
2025-03-25T16:23:53Z,49.38447000,1.06867333
2025-03-25T16:23:54Z,49.38446667,1.06866333
2025-03-25T16:23:55Z,49.38445667,1.06867000
2025-03-25T16:23:56Z,49.38444167,1.06867833
2025-03-25T16:23:57Z,49.38442833,1.06868000
2025-03-25T16:23:58Z,49.38442000,1.06868500
2025-03-25T16:23:59Z,49.38440500,1.06869500
2025-03-25T16:24:00Z,49.38440000,1.06870500
2025-03-25T16:24:01Z,49.38439333,1.06872167
2025-03-25T16:24:02Z,49.38437667,1.06874833
2025-03-25T16:24:03Z,49.38436167,1.06876167
2025-03-25T16:24:04Z,49.38435500,1.06877333
2025-03-25T16:24:05Z,49.38434167,1.06878000
2025-03-25T16:24:06Z,49.38433500,1.06878500
2025-03-25T16:24:07Z,49.38433000,1.06879500
2025-03-25T16:24:08Z,49.38432500,1.06879833
