UTC,Latitude,Longitude
2025-03-25T16:11:26Z,49.38415333,1.07042667
2025-03-25T16:11:27Z,49.38416500,1.07044500
2025-03-25T16:11:28Z,49.38417333,1.07045833
2025-03-25T16:11:29Z,49.38418667,1.07047500
2025-03-25T16:11:30Z,49.38421833,1.07048833
2025-03-25T16:11:31Z,49.38424167,1.07049333
2025-03-25T16:11:32Z,49.38425000,1.07048833
2025-03-25T16:11:33Z,49.38425833,1.07047833
2025-03-25T16:11:34Z,49.38426500,1.07047333
2025-03-25T16:11:35Z,49.38426667,1.07046167
2025-03-25T16:11:36Z,49.38426833,1.07044500
2025-03-25T16:11:37Z,49.38427167,1.07043000
2025-03-25T16:11:38Z,49.38428667,1.07042667
2025-03-25T16:11:39Z,49.38430000,1.07041833
2025-03-25T16:11:40Z,49.38430500,1.07040833
2025-03-25T16:11:41Z,49.38432000,1.07039833
2025-03-25T16:11:42Z,49.38432167,1.07038667
2025-03-25T16:11:43Z,49.38431333,1.07036833
2025-03-25T16:11:44Z,49.38431167,1.07034833
2025-03-25T16:11:45Z,49.38430500,1.07032667
2025-03-25T16:11:46Z,49.38430167,1.07030333
2025-03-25T16:11:47Z,49.38429833,1.07028167
2025-03-25T16:11:48Z,49.38429667,1.07026167
2025-03-25T16:11:49Z,49.38429500,1.07023500
2025-03-25T16:11:50Z,49.38429833,1.07021333
2025-03-25T16:11:51Z,49.38429500,1.07018667
2025-03-25T16:11:52Z,49.38429500,1.07016667
2025-03-25T16:11:53Z,49.38429500,1.07014167
2025-03-25T16:11:54Z,49.38429500,1.07011500
2025-03-25T16:11:55Z,49.38428667,1.07008500
2025-03-25T16:11:56Z,49.38427833,1.07005500
2025-03-25T16:11:57Z,49.38427000,1.07002833
2025-03-25T16:11:58Z,49.38426333,1.07000333
2025-03-25T16:11:59Z,49.38425167,1.06998000
2025-03-25T16:12:00Z,49.38424333,1.06996000
2025-03-25T16:12:01Z,49.38423833,1.06993833
2025-03-25T16:12:02Z,49.38423833,1.06991833
2025-03-25T16:12:03Z,49.38424000,1.06989833
2025-03-25T16:12:04Z,49.38425333,1.06979833
2025-03-25T16:12:05Z,49.38425167,1.06978000
2025-03-25T16:12:06Z,49.38426000,1.06975000
2025-03-25T16:12:07Z,49.38426667,1.06972000
2025-03-25T16:12:08Z,49.38427000,1.06970667
2025-03-25T16:12:09Z,49.38427167,1.06968833
2025-03-25T16:12:10Z,49.38427333,1.06966667
2025-03-25T16:12:11Z,49.38428333,1.06964833
2025-03-25T16:12:12Z,49.38428667,1.06963667
2025-03-25T16:12:13Z,49.38428833,1.06963167
2025-03-25T16:12:14Z,49.38428667,1.06962167
2025-03-25T16:12:15Z,49.38428500,1.06961500
2025-03-25T16:12:16Z,49.38428000,1.06960667
2025-03-25T16:12:17Z,49.38427667,1.06960833
2025-03-25T16:12:18Z,49.38427667,1.06961667
2025-03-25T16:12:19Z,49.38427333,1.06960333
2025-03-25T16:12:20Z,49.38427333,1.06959000
2025-03-25T16:12:21Z,49.38425500,1.06958833
2025-03-25T16:12:22Z,49.38426167,1.06956500
2025-03-25T16:12:23Z,49.38427000,1.06955000
2025-03-25T16:12:24Z,49.38427333,1.06952833
2025-03-25T16:12:25Z,49.38427333,1.06950667
2025-03-25T16:12:26Z,49.38427000,1.06948333
2025-03-25T16:12:27Z,49.38427167,1.06947000
2025-03-25T16:12:28Z,49.38426500,1.06946333
2025-03-25T16:12:29Z,49.38428167,1.06946333
2025-03-25T16:12:30Z,49.38429000,1.06945000
2025-03-25T16:12:31Z,49.38429500,1.06942667
2025-03-25T16:12:32Z,49.38429167,1.06942000
2025-03-25T16:12:33Z,49.38429500,1.06940667
2025-03-25T16:12:34Z,49.38429667,1.06940000
2025-03-25T16:12:35Z,49.38430000,1.06938667
2025-03-25T16:12:36Z,49.38430167,1.06936167
2025-03-25T16:12:37Z,49.38431667,1.06932167
2025-03-25T16:12:38Z,49.38433667,1.06928667
2025-03-25T16:12:39Z,49.38435333,1.06926667
2025-03-25T16:12:40Z,49.38436500,1.06924167
2025-03-25T16:12:41Z,49.38437000,1.06924333
2025-03-25T16:12:42Z,49.38436333,1.06921667
2025-03-25T16:12:43Z,49.38437333,1.06920500
2025-03-25T16:12:44Z,49.38436833,1.06918833
2025-03-25T16:12:45Z,49.38439167,1.06920333
2025-03-25T16:12:46Z,49.38439667,1.06920833
2025-03-25T16:12:47Z,49.38440000,1.06920000
2025-03-25T16:12:48Z,49.38439667,1.06920333
