UTC,Latitude,Longitude
2025-03-25T16:30:29Z,49.38451833,1.06878833
2025-03-25T16:30:30Z,49.38451667,1.06878167
2025-03-25T16:30:31Z,49.38451833,1.06877333
2025-03-25T16:30:32Z,49.38452333,1.06876500
2025-03-25T16:30:33Z,49.38453167,1.06876000
2025-03-25T16:30:34Z,49.38454333,1.06876167
2025-03-25T16:30:35Z,49.38454000,1.06876167
2025-03-25T16:30:36Z,49.38453667,1.06874500
2025-03-25T16:30:37Z,49.38453833,1.06873333
2025-03-25T16:30:38Z,49.38453333,1.06873333
2025-03-25T16:30:39Z,49.38452500,1.06873333
2025-03-25T16:30:40Z,49.38450667,1.06872333
2025-03-25T16:30:41Z,49.38449333,1.06871500
2025-03-25T16:30:42Z,49.38447833,1.06871667
2025-03-25T16:30:43Z,49.38446167,1.06871500
2025-03-25T16:30:44Z,49.38445167,1.06872500
2025-03-25T16:30:45Z,49.38444667,1.06873333
2025-03-25T16:30:46Z,49.38444167,1.06873000
2025-03-25T16:30:47Z,49.38442833,1.06872667
2025-03-25T16:30:48Z,49.38442000,1.06872500
2025-03-25T16:30:49Z,49.38441167,1.06872000
2025-03-25T16:30:50Z,49.38440500,1.06871500
2025-03-25T16:30:51Z,49.38439833,1.06871333
2025-03-25T16:30:52Z,49.38439167,1.06871667
2025-03-25T16:30:53Z,49.38438500,1.06872167
2025-03-25T16:30:54Z,49.38438000,1.06873000
2025-03-25T16:30:55Z,49.38438000,1.06874000
2025-03-25T16:30:56Z,49.38438167,1.06874667
2025-03-25T16:30:57Z,49.38437500,1.06875833
2025-03-25T16:30:58Z,49.38436833,1.06876833
2025-03-25T16:30:59Z,49.38436333,1.06877333
2025-03-25T16:31:00Z,49.38435167,1.06878333
2025-03-25T16:31:01Z,49.38434000,1.06878667
2025-03-25T16:31:02Z,49.38432833,1.06879000
2025-03-25T16:31:03Z,49.38432000,1.06879333
2025-03-25T16:31:04Z,49.38431833,1.06879833
2025-03-25T16:31:05Z,49.38431167,1.06880167
