Timestamp,Accel X,Accel Y,Accel Z,Gyro X,Gyro Y,Gyro Z,Magneto X,Magneto Y,Magneto Z
1745333212.7887402,-1.013454,0.105896,-0.025315,-0.002074,-0.002196,0.004575,0.23677287342882197,-0.17071031862028646,-0.08360128617363344
1745333212.8080242,-1.011319,0.107421,-0.026779,-0.002074,-0.002074,0.004514,0.23677287342882197,-0.17071031862028646,-0.08360128617363344
1745333212.82735,-1.014552,0.105652,-0.025315,-0.0021349999999999997,-0.002562,0.004514,0.23677287342882197,-0.17071031862028646,-0.08360128617363344
1745333212.8466117,-1.013027,0.10431,-0.024949,-0.0018909999999999999,-0.002379,0.004514,0.23677287342882197,-0.17071031862028646,-0.08360128617363344
1745333212.8659577,-1.012661,0.105652,-0.025498,-0.002074,-0.002257,0.004575,0.23677287342882197,-0.17071031862028646,-0.08360128617363344
1745333212.8853536,-1.012661,0.106323,-0.02623,-0.0021349999999999997,-0.0025009999999999998,0.004392,0.23677287342882197,-0.17071031862028646,-0.08360128617363344
1745333212.9045422,-1.013393,0.105652,-0.025863999999999998,-0.001952,-0.00244,0.004575,0.23677287342882197,-0.17071031862028646,-0.08360128617363344
1745333212.923942,-1.014247,0.104737,-0.025436999999999998,-0.0021349999999999997,-0.00244,0.004697,0.23677287342882197,-0.17071031862028646,-0.08360128617363344
1745333212.94321,-1.013576,0.10699399999999999,-0.026718,-0.002074,-0.002257,0.004758,0.23677287342882197,-0.17071031862028646,-0.08360128617363344
1745333212.9625137,-1.014064,0.105835,-0.02684,-0.002257,-0.0023179999999999997,0.004575,0.23677287342882197,-0.17071031862028646,-0.08360128617363344
1745333212.9818568,-1.013576,0.105042,-0.025863999999999998,-0.0021349999999999997,-0.0023179999999999997,0.004575,0.23677287342882197,-0.17071031862028646,-0.08360128617363344
1745333213.0010896,-1.013393,0.10614,-0.025925,-0.0021349999999999997,-0.00244,0.0046359999999999995,0.23677287342882197,-0.17071031862028646,-0.08360128617363344
1745333213.0204265,-1.012112,0.10729899999999999,-0.026413,-0.0021349999999999997,-0.0023179999999999997,0.0044529999999999995,0.23677287342882197,-0.17071031862028646,-0.08360128617363344
1745333213.0398753,-1.014186,0.102602,-0.019825,-0.002257,-0.003111,0.0042699999999999995,0.23677287342882197,-0.17071031862028646,-0.08360128617363344
1745333213.0590348,-1.014613,0.105286,-0.020801,-0.0018909999999999999,-0.0021349999999999997,0.0046359999999999995,0.23677287342882197,-0.17071031862028646,-0.08360128617363344
1745333213.0783443,-1.012722,0.111874,-0.030683,-0.0017079999999999999,-0.001037,0.005124,0.23677287342882197,-0.17071031862028646,-0.08360128617363344
1745333213.0976062,-1.011807,0.10675,-0.027511,-0.002379,-0.0032329999999999998,0.004209,0.23677287342882197,-0.17071031862028646,-0.08360128617363344
1745333213.11694,-1.015528,0.10065,-0.022997,-0.002257,-0.0025009999999999998,0.004575,0.23940368313358668,-0.16720257234726688,-0.08126278865828705
1745333213.1364532,-1.014613,0.102175,-0.023546,-0.0021349999999999997,-0.0026839999999999998,0.004514,0.23940368313358668,-0.16720257234726688,-0.08126278865828705
1745333213.155536,-1.011502,0.10900699999999999,-0.029646,-0.001647,-0.0011589999999999999,0.0050019999999999995,0.23940368313358668,-0.16720257234726688,-0.08126278865828705
1745333213.1748857,-1.0126,0.109068,-0.026168999999999998,-0.002074,-0.002928,0.004331,0.23940368313358668,-0.16720257234726688,-0.08126278865828705
1745333213.1941698,-1.013759,0.102785,-0.021471999999999998,-0.002196,-0.002928,0.004331,0.23940368313358668,-0.16720257234726688,-0.08126278865828705
1745333213.2134926,-1.014796,0.103822,-0.022509,-0.001769,-0.002379,0.0046359999999999995,0.23940368313358668,-0.16720257234726688,-0.08126278865828705
1745333213.2328513,-1.012051,0.107116,-0.028731,-0.001769,-0.001647,0.0050019999999999995,0.23940368313358668,-0.16720257234726688,-0.08126278865828705
1745333213.2521,-1.012295,0.10729899999999999,-0.029402,-0.0021349999999999997,-0.00244,0.004697,0.23940368313358668,-0.16720257234726688,-0.08126278865828705
1745333213.2714071,-1.014491,0.10345599999999999,-0.024399999999999998,-0.00244,-0.0028669999999999998,0.004514,0.23940368313358668,-0.16720257234726688,-0.08126278865828705
1745333213.2907846,-1.015406,0.103395,-0.022997,-0.0021349999999999997,-0.002379,0.0044529999999999995,0.23940368313358668,-0.16720257234726688,-0.08126278865828705
1745333213.310036,-1.012234,0.107482,-0.026595999999999998,-0.002074,-0.0017079999999999999,0.004758,0.23940368313358668,-0.16720257234726688,-0.08126278865828705
1745333213.3293397,-1.013393,0.108519,-0.026291,-0.002196,-0.002379,0.004514,0.23940368313358668,-0.16720257234726688,-0.08126278865828705
1745333213.3486006,-1.013515,0.104493,-0.023302,-0.002196,-0.0028669999999999998,0.0042699999999999995,0.23940368313358668,-0.16720257234726688,-0.08126278865828705
1745333213.3679643,-1.014003,0.103517,-0.023972999999999998,-0.002196,-0.002379,0.004575,0.23940368313358668,-0.16720257234726688,-0.08126278865828705
1745333213.3875391,-1.012661,0.10699399999999999,-0.027389,-0.0021349999999999997,-0.001769,0.0046359999999999995,0.23940368313358668,-0.16720257234726688,-0.08126278865828705
1745333213.4066176,-1.011868,0.107848,-0.026657,-0.0021349999999999997,-0.0025009999999999998,0.0046359999999999995,0.23940368313358668,-0.16720257234726688,-0.08126278865828705
1745333213.425906,-1.013942,0.104859,-0.02379,-0.0023179999999999997,-0.002623,0.004575,0.23940368313358668,-0.16720257234726688,-0.08126278865828705
1745333213.4451766,-1.014125,0.104005,-0.023119,-0.002074,-0.002623,0.0044529999999999995,0.23940368313358668,-0.16720257234726688,-0.08126278865828705
1745333213.464506,-1.012966,0.106872,-0.026413,-0.001769,-0.001952,0.00488,0.23940368313358668,-0.16720257234726688,-0.08126278865828705
1745333213.4838967,-1.012478,0.107116,-0.026657,-0.0018909999999999999,-0.00244,0.004514,0.23940368313358668,-0.16720257234726688,-0.08126278865828705
1745333213.5031548,-1.013637,0.104493,-0.024399999999999998,-0.0023179999999999997,-0.002562,0.004575,0.23940368313358668,-0.16720257234726688,-0.08126278865828705
1745333213.5224712,-1.014369,0.104005,-0.024217,-0.002074,-0.0021349999999999997,0.004697,0.23735749780765858,-0.1639871382636656,-0.08213972522654195
1745333213.5417852,-1.013271,0.10607899999999999,-0.028304,-0.001952,-0.0018909999999999999,0.0048189999999999995,0.23735749780765858,-0.1639871382636656,-0.08213972522654195
1745333213.5610602,-1.011807,0.106872,-0.027327999999999998,-0.0023179999999999997,-0.002379,0.004575,0.23735749780765858,-0.1639871382636656,-0.08213972522654195
1745333213.5804474,-1.014552,0.104554,-0.024095,-0.002257,-0.0026839999999999998,0.004575,0.23735749780765858,-0.1639871382636656,-0.08213972522654195
1745333213.59967,-1.013698,0.10467599999999999,-0.02318,-0.0021349999999999997,-0.00244,0.004575,0.23735749780765858,-0.1639871382636656,-0.08213972522654195
1745333213.6190126,-1.014125,0.105713,-0.025863999999999998,-0.00183,-0.002074,0.004758,0.23735749780765858,-0.1639871382636656,-0.08213972522654195
1745333213.638435,-1.012844,0.105896,-0.027267,-0.001952,-0.0023179999999999997,0.0046359999999999995,0.23735749780765858,-0.1639871382636656,-0.08213972522654195
1745333213.6576257,-1.013637,0.104798,-0.02623,-0.002074,-0.002562,0.0048189999999999995,0.23735749780765858,-0.1639871382636656,-0.08213972522654195
1745333213.6769364,-1.013088,0.105591,-0.024034,-0.002074,-0.00244,0.0048189999999999995,0.23735749780765858,-0.1639871382636656,-0.08213972522654195
1745333213.6962059,-1.012905,0.107482,-0.024766,-0.001952,-0.002074,0.0046359999999999995,0.23735749780765858,-0.1639871382636656,-0.08213972522654195
1745333213.71554,-1.013454,0.10699399999999999,-0.026291,-0.00183,-0.002379,0.004514,0.23735749780765858,-0.1639871382636656,-0.08213972522654195
1745333213.7350686,-1.013942,0.10492,-0.025863999999999998,-0.001952,-0.0025009999999999998,0.0046359999999999995,0.23735749780765858,-0.1639871382636656,-0.08213972522654195
1745333213.7541459,-1.01382,0.104188,-0.025498,-0.002074,-0.0025009999999999998,0.004514,0.23735749780765858,-0.1639871382636656,-0.08213972522654195
1745333213.7734618,-1.012539,0.105896,-0.026168999999999998,-0.002196,-0.002257,0.004697,0.23735749780765858,-0.1639871382636656,-0.08213972522654195
